original_sample_name,ASV1,ASV10,ASV100,ASV101,ASV102,ASV104,ASV105,ASV106,ASV108,ASV109,ASV11,ASV110,ASV112,ASV113,ASV114,ASV115,ASV117,ASV118,ASV12,ASV120,ASV121,ASV122,ASV123,ASV124,ASV125,ASV126,ASV127,ASV128,ASV13,ASV130,ASV131,ASV132,ASV133,ASV134,ASV135,ASV137,ASV138,ASV139,ASV14,ASV140,ASV141,ASV145,ASV146,ASV147,ASV148,ASV149,ASV15,ASV151,ASV153,ASV155,ASV156,ASV160,ASV161,ASV162,ASV163,ASV164,ASV165,ASV166,ASV169,ASV17,ASV171,ASV175,ASV176,ASV177,ASV178,ASV179,ASV18,ASV180,ASV181,ASV182,ASV183,ASV185,ASV186,ASV188,ASV189,ASV19,ASV190,ASV191,ASV193,ASV194,ASV195,ASV196,ASV197,ASV199,ASV2,ASV20,ASV200,ASV201,ASV202,ASV203,ASV206,ASV207,ASV209,ASV21,ASV210,ASV211,ASV212,ASV215,ASV216,ASV217,ASV219,ASV22,ASV223,ASV225,ASV226,ASV227,ASV228,ASV229,ASV23,ASV230,ASV232,ASV235,ASV237,ASV24,ASV241,ASV242,ASV243,ASV244,ASV245,ASV247,ASV248,ASV249,ASV25,ASV251,ASV252,ASV253,ASV254,ASV255,ASV256,ASV257,ASV258,ASV259,ASV26,ASV261,ASV262,ASV263,ASV264,ASV265,ASV267,ASV268,ASV27,ASV271,ASV272,ASV273,ASV274,ASV275,ASV277,ASV278,ASV28,ASV280,ASV281,ASV282,ASV283,ASV285,ASV286,ASV288,ASV289,ASV29,ASV290,ASV291,ASV294,ASV295,ASV296,ASV297,ASV298,ASV3,ASV30,ASV301,ASV305,ASV306,ASV308,ASV309,ASV31,ASV311,ASV312,ASV313,ASV318,ASV319,ASV32,ASV320,ASV322,ASV325,ASV327,ASV328,ASV329,ASV33,ASV330,ASV331,ASV333,ASV335,ASV337,ASV338,ASV339,ASV34,ASV340,ASV342,ASV343,ASV344,ASV345,ASV347,ASV349,ASV35,ASV351,ASV352,ASV355,ASV356,ASV357,ASV358,ASV363,ASV365,ASV366,ASV367,ASV368,ASV369,ASV37,ASV371,ASV372,ASV373,ASV374,ASV375,ASV376,ASV378,ASV379,ASV38,ASV380,ASV381,ASV386,ASV387,ASV389,ASV39,ASV391,ASV392,ASV394,ASV396,ASV398,ASV4,ASV40,ASV401,ASV402,ASV405,ASV406,ASV408,ASV409,ASV41,ASV410,ASV411,ASV412,ASV413,ASV415,ASV418,ASV419,ASV42,ASV420,ASV421,ASV423,ASV424,ASV425,ASV426,ASV427,ASV428,ASV429,ASV43,ASV430,ASV433,ASV435,ASV436,ASV437,ASV438,ASV439,ASV44,ASV441,ASV442,ASV443,ASV444,ASV446,ASV447,ASV448,ASV449,ASV45,ASV450,ASV451,ASV452,ASV453,ASV454,ASV455,ASV457,ASV459,ASV46,ASV460,ASV461,ASV463,ASV466,ASV467,ASV468,ASV469,ASV47,ASV470,ASV471,ASV472,ASV473,ASV474,ASV475,ASV476,ASV477,ASV478,ASV479,ASV480,ASV482,ASV483,ASV484,ASV485,ASV486,ASV487,ASV488,ASV490,ASV492,ASV493,ASV495,ASV496,ASV497,ASV498,ASV5,ASV50,ASV501,ASV502,ASV504,ASV505,ASV507,ASV508,ASV509,ASV51,ASV510,ASV511,ASV512,ASV513,ASV514,ASV515,ASV516,ASV517,ASV518,ASV519,ASV52,ASV520,ASV521,ASV522,ASV523,ASV524,ASV525,ASV527,ASV53,ASV531,ASV532,ASV534,ASV535,ASV536,ASV537,ASV539,ASV54,ASV541,ASV542,ASV543,ASV545,ASV546,ASV547,ASV548,ASV549,ASV55,ASV550,ASV552,ASV553,ASV554,ASV555,ASV556,ASV557,ASV558,ASV559,ASV56,ASV560,ASV562,ASV564,ASV567,ASV568,ASV57,ASV570,ASV571,ASV572,ASV573,ASV576,ASV578,ASV58,ASV581,ASV582,ASV583,ASV584,ASV586,ASV587,ASV589,ASV59,ASV590,ASV591,ASV593,ASV595,ASV596,ASV597,ASV598,ASV6,ASV60,ASV600,ASV601,ASV602,ASV603,ASV604,ASV605,ASV606,ASV607,ASV608,ASV609,ASV61,ASV610,ASV612,ASV613,ASV614,ASV615,ASV616,ASV617,ASV618,ASV62,ASV620,ASV621,ASV622,ASV624,ASV627,ASV628,ASV629,ASV63,ASV630,ASV631,ASV632,ASV633,ASV634,ASV636,ASV637,ASV639,ASV64,ASV641,ASV642,ASV643,ASV645,ASV646,ASV65,ASV66,ASV67,ASV68,ASV7,ASV70,ASV71,ASV72,ASV73,ASV74,ASV75,ASV76,ASV77,ASV78,ASV79,ASV8,ASV80,ASV83,ASV84,ASV85,ASV86,ASV87,ASV88,ASV89,ASV9,ASV91,ASV93,ASV94,ASV96,ASV97,ASV99
E039,2479,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,330,0,0,0,0,21,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,799,0,0,0,0,0,0,0,0,0,0,0
E040,0,0,0,0,0,865,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,3366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,53,0,0,0,0,0,0,0,2093,15,0,0,0,2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8122,0,0,0,0,0,0,0,0,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0
E042,0,11632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,1428,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1740,0,0,0,0,2211,0,0,0,966,0,0
E044,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2792,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,0,0,0,0,0,0,0,0,0,0,17886,0,0,0,0,0,0,0,42560,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926,0,0,0,0,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0,0,0,0,11482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1132,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,4542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2240,0,0,0,0,13767,0,6291,0,0,0,0
E046,0,3886,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,337,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,450,0,0,0,0,0,0,0,0,241,0,2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,2114,0,0,0,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,0,0,0,0,9,0,0,0,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E047,107631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6204,0,0,0,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7373,0,0,0,2007,0,0,0,0,0,0,1825,0,0,0,0,0,0,0,0,0,0,1693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8638,0,0,0,0,0,0,9436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,762,0,0,0,0,0,0,66,0,0,0,0,2316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463,0,0,0,0,0,6394,0,0,0,447,0,0,0,0,0,433,0,0,0,0,0,418,425,0,0,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0,373,0,0,0,0,0,0,0,74206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3868,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12238,0,3969,0,10657,0,0,0,8887,0,0,0,0,0,0,0,7501,0,0,0,0,0,0,0,6384,0,0,0,6189,0
E049,157798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3639,0,0,0,0,2473,0,0,2970,0,0,0,0,0,0,0,0,0,0,0,0,1413,0,32,0,0,0,0,0,0,0,0,0,0,2137,0,0,0,0,0,2996,0,1593,0,0,0,0,0,0,0,1881,0,0,0,1799,0,0,0,0,2040,0,0,0,0,0,0,0,759,1272,0,1545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,1237,0,0,0,0,0,0,0,0,0,0,0,1153,0,0,0,0,1136,0,0,0,0,5428,0,0,1039,0,1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8213,0,0,0,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,0,0,0,0,767,0,0,0,0,0,0,0,0,736,0,0,0,2821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,525,0,0,0,0,0,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,277,0,0,0,0,0,0,0,0,0,2216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91888,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,565,0,0,0,0,0,0,0,0,21,0,0,0,0,0,641,0,0,0,0,8251,7819,0,0,0,0,0,0,0,0,8361,0,0,0,0,0,0
E050,28356,0,0,0,0,0,0,0,0,0,0,656,185,0,0,0,0,0,4092,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,373,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,2630,0,0,0,0,0,0,1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2536,0,0,0,1135,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1785,0,0,0,0,0,979,0,0,0,0,556,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,1445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,322,0,0,0,0,0,0,0,0,0,0,0,291,0,0,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795,0,0,0,0,0,0,0,0,0,236,0,0,0,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,1222,0,171,0,0,0,0,54,0,0,0,200,0,0,0,0,0,0
E051,112795,0,0,0,0,0,0,0,0,0,489,0,111,0,0,0,0,0,13523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1697,0,347,0,0,0,0,0,0,0,0,25,0,0,0,0,50,0,0,0,0,3130,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,3287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8617,0,0,0,0,0,0,0,0,0,0,0,1038,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,0,0,0,0,0,4083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,1419,0,0,698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,0,0,0,0,0,0,0,3855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,0,288,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,840,0,0,0,0,1320,0,0,0,0,0,0,0,0,0,0
E052,107384,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,0,0,19976,4120,0,195,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,559,0,398,0,0,0,0,0,0,0,0,0,0,2471,0,0,49,0,0,2314,0,62310,0,0,0,0,0,0,1093,0,0,0,0,0,0,1891,0,0,0,0,0,0,0,0,0,0,5611,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1157,0,1079,0,0,0,0,26,0,0,0,1267,0,0,1207,0,0,0,0,0,0,0,0,0,0,1150,3730,1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,909,0,0,31,0,0,0,0,0,0,0,0,812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,0,0,78,0,0,0,0,806,0,0,0,634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,595,0,0,1906,0,0,0,0,563,0,0,0,559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,0,0,0,0,0,0,0,477,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13675,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,259,0,0,0,0,0,0,0,0,244,0,243,0,0,0,0,0,0,0,0,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709,0,0,0,0,0,190,190,0,0,0,0,38,0,0,0,0,0,0,0,170,0,0,0,0,12083,0,0,0,0,0,0,0,95,0,0,1525,0,4582,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0
E054,140416,0,0,0,0,0,664,0,1498,0,3472,126,88,3263,0,0,0,0,40320,0,0,20,0,0,0,0,0,0,0,610,0,0,0,0,0,12,0,0,18527,0,122,865,0,0,0,0,7611,0,0,0,0,0,170,0,0,0,0,0,119,5211,0,0,0,0,0,0,1726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,0,0,0,1808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1331,0,0,1320,0,0,0,0,0,0,0,0,0,0,1583,0,0,0,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,834,2166,0,0,0,0,0,553,0,790,0,0,0,0,0,0,0,0,0,760,0,0,596,0,0,0,0,0,0,0,1052,0,0,0,62,0,0,0,667,0,0,0,0,0,0,0,640,639,0,0,0,0,1078,0,0,0,0,0,1714,0,0,0,0,0,5735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,482,0,0,0,0,0,0,422,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,363,0,398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39065,0,0,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,255,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,199,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2737,0,0,0,0,0,0,954,0,0,0,0,23426,0,0,0,0,2696,0,0,0,3820,0,0,774,0,0,0
